Position,dCpskew_range,dCpkurt_range
9.530028,0.423440761854516,1.93915609404042
9.716892,0.435955241235329,2.2934959828459
9.903754,0.435962479862143,2.40965220937555
10.090618,0.401816193690919,2.42092414440537
10.277482,0.400721903747725,2.71009085054356
10.464344,0.438727739522098,3.03136091368
10.651208,0.452368111264302,3.05715627546012
10.838072,0.473914134230887,3.18306804557914
11.024934,0.494025929373558,3.36175401346394
11.211798,0.470428549627868,3.12863225803839
11.398662,0.46922212754845,3.14358140645018
11.585524,0.516068442424548,3.62876906180238
11.772388,0.510248081191454,3.71438041000678
11.959252,0.528452305829473,3.79045640005292
12.146114,0.567824206316198,3.71571207651248
12.332978,0.623387717399544,3.89970613847702
12.519842,0.669833229229819,4.41103768547165
12.706704,0.674600849705714,4.5200337718003
12.893568,0.651968818972784,4.77223850711911
13.08043,0.633658901814403,4.92602926706036
13.267294,0.612923936356629,4.53029972600641
13.454158,0.590170386054507,4.05212183536853
13.64102,0.600625927108715,3.04408964895303
13.827884,0.621261807855782,3.36149229574131
14.014748,0.665229595943023,3.49300516548725
14.20161,0.741651991236076,4.51452565262855
14.388474,0.807961453158164,5.37361195936642
14.575338,0.805916327728536,5.42505185061772
14.7622,0.805997893390388,4.96364566553078
14.949064,0.855992248552001,5.12901054082923
15.135928,0.913838288353044,5.51917332253424
15.32279,0.925842992338791,5.92200936354217
15.509654,0.959959166282406,6.3337791433376
15.696518,1.06435165587072,8.44840406896977
15.88338,1.22327459722948,11.3910462795477
16.070244,1.34681351216107,12.4831635918781
16.257108,1.2438372833463,10.5841871460859
16.44397,0.942792948744002,6.31118782023607
16.630834,0.934529994272886,4.52978066920458
16.817696,0.900197206924314,4.30929157068844
17.00456,0.905403744253584,4.54461079523369
17.191424,0.910085775309745,4.5135185413862
17.378286,0.910525722332104,4.53410728911226
17.56515,0.928640845403879,4.74279321868576
17.752014,0.952837008770502,5.05707071117044
17.938876,0.889333904302448,4.72561539031152
18.12574,0.905866669096522,4.77445997199472
18.312604,0.91213719431423,4.58847527261961
18.499466,0.896895079053138,4.80144962691354
18.68633,0.889161448859065,5.239428270184
18.873194,0.918273408013371,5.6394953652378
19.060056,0.888533253834311,5.15549310976605
19.24692,0.88501169916025,5.7640853646868
19.433784,0.934671832295281,6.35319905325546
19.620646,0.954944141802883,6.29528745444236
19.80751,0.928748879454219,5.80070554626508
19.994374,0.984140842509089,6.84648740135248
20.18124,0.990393304177399,7.11449749130599
20.3681,0.973509387007972,6.23588820963233
20.55496,1.04359869633807,6.97436411166751
20.74182,1.20012846358394,9.77038008732577
20.92868,1.21834910048672,9.27855409039361
21.11556,1.22369949768562,9.12217753168125
21.30242,1.35168600985195,11.518004164081
21.48928,1.44670197572889,12.8644486892219
21.67614,1.46620173231662,13.59189010316
21.863,1.44515290641398,13.2817330934713
22.04986,1.5253956879232,14.2984270127706
22.23674,1.47503224096922,13.6062700519383
22.4236,1.30257044385573,11.3730567925904
22.61046,1.15482571887998,9.27757215206816
22.79732,1.14278767053645,8.8958897339543
22.98418,1.06583841645818,7.90897273095393
23.17104,0.978288708660103,6.98747946671845
23.35792,0.903705302465424,6.08683257938829
23.54478,0.851241951375477,5.52162353873497
23.73164,0.822085844953133,5.24112001588922
23.9185,0.872660427512569,5.55136782265709
24.10536,0.885332329047423,5.67808769577166
24.29222,0.873268316155516,5.95995588550776
24.4791,0.865929446561338,5.8097338035344
24.66596,0.845698181071475,5.68265944160287
24.85282,0.863896044023603,6.04373164896675
25.03968,0.939919210303896,6.43102358054573
25.22654,0.964344165254908,6.93267061888311
25.4134,0.9329180448986,5.48480920701591
25.60028,0.861963313684319,4.52695699452235
25.78714,0.853918771514593,4.41558907634536
25.974,0.891840997952424,4.71090187037618
26.16086,0.940086276839987,5.13789301136705
26.34772,0.964451727078225,5.46413739285522
26.53458,0.995544261478569,5.97173516949503
26.72146,1.05741342561607,6.96390386384288
26.90832,1.10680310152571,7.73567230684536
27.09518,1.21767288816963,9.57864562308089
27.28204,1.22272744802481,9.36234080525293
27.4689,1.0452766262388,7.29937897142397
27.65576,0.930911230633371,5.78477448766711
27.84264,0.870576205074257,4.74551118670242
28.0295,0.834096079127619,4.12385067684619
28.21636,0.868317916945332,4.13374179234602
28.40322,0.89028831095599,4.13000868746842
28.59008,0.854698429459179,4.04757687920335
28.77694,0.804879144876672,4.07177894106923
28.96382,0.839666814894012,4.75182619098429
29.15068,0.793562990073677,4.68050970485216
29.33754,0.709398011458968,4.33439829036608
29.5244,0.629351868351985,3.82415580909419
29.71126,0.741895827583084,6.10367640947996
29.89812,0.762741604779787,7.27466996290361
30.085,0.682415653916166,4.9889676477627
30.27186,0.640907848773289,5.32201379262123
30.45872,0.448810070500726,2.23969370852592
30.64558,0.431566876940857,1.87960871765832
30.83244,0.525597794800388,2.82844720502588
31.0193,0.50491942649235,3.25069447706168
31.20618,0.394812157815305,4.83965450467726
31.39304,0.604557091776335,5.99872832743507
31.5799,0.818256435225836,9.1525842680977
31.76676,0.868486105007948,10.0566114080117
31.95362,0.71434813172693,8.15162924259321
32.14048,0.569072345815984,5.92014029979972
32.32736,0.505296995711472,4.74670654540432
32.51422,0.63099283004709,6.08072774095487
32.70108,0.672279616913382,6.64070476419545
32.88794,0.674653910516311,6.79856926695501
33.0748,0.567574838752223,5.69838330158191
33.26166,0.743696000183932,9.73414414727933
33.44854,0.46960149037078,4.51335147235334
33.6354,0.509261457913774,5.0653890362024
33.82226,0.633814716191271,5.06219121542415
34.00912,0.614627954704185,4.57413582682921
34.19598,0.627130743027319,4.70757179804934
34.38284,0.526612876865084,3.7612853974276
34.56972,0.495036053346282,3.61891657798068
34.75658,0.512336473264356,4.12727532093297
34.94344,0.549730931855741,4.32444041569292
35.1303,0.51877019310849,3.75690338780638
35.31716,0.555414953073207,4.08907845094456
35.50402,0.604057317215726,4.58855388249061
35.6909,0.689231769352441,5.39007053085022
35.87776,0.727520100164679,5.67364161294473
36.06462,0.688257713641165,5.18483727362135
36.25148,0.684184318884121,4.79569209849228
36.43834,0.745711781940288,4.84400242367792
36.6252,0.891200040370306,6.38167398195667
36.81208,1.22652734648479,10.0639815994492
36.99894,1.44189295735498,11.9590864117292
37.1858,1.12107618623234,8.16916552377008
37.2,0.783970497165214,4.97947885703117
37.36686,1.16371260200376,6.89992966735444
37.55372,1.36982018062333,7.74637680092841
37.74058,0.736977718445273,2.7265683638342
37.92744,0.715903303369082,2.4321778296985
38.1143,0.695507478647886,2.14900403599101
38.30116,0.682599387654925,1.90471669111444
38.488,0.658956930563316,1.58894654587864
38.67486,0.64702119341654,1.37644485715444
38.86172,0.656581789302099,1.12464993025465
39.04858,0.666757208198083,0.997252260438199
39.23544,0.677566758884337,1.04125157817267
39.4223,0.6859009354994,1.08460319431292
39.60916,0.691159780289016,1.12451299115029
39.79602,0.702113563698721,1.15995285390738
39.98288,0.714881762065685,1.19581614067014
40.16974,0.724017326844072,1.21959826789373
40.3566,0.727986602309366,1.23290837699892
40.54346,0.728572826408444,1.24080202427228
40.7303,0.724355386280279,1.20884058127264
40.91716,0.714133326248543,1.16455856024135
41.10402,0.706294150911346,1.14316730952301
41.29088,0.701426877567751,1.11516670923764
41.47774,0.696404924441843,1.08781551812599
41.6646,0.680251302014676,1.0417379392361
41.85146,0.663367912546602,0.973817034162591
42.03832,0.644135008983646,0.906472335329449
42.22518,0.636272917964776,0.843085242994005
42.41204,0.615263687550999,0.793671967397291
42.5989,0.595904976854607,0.869862092991568
42.78576,0.585215311340467,0.940971453838069
42.9726,0.584210349483581,1.01276202542857
43.15946,0.581050366963658,1.04587055153829
43.34632,0.584522261933774,1.04172757011066
43.53318,0.594133678881475,1.02687796635994
43.72004,0.60030467343403,1.01070039558037
43.9069,0.601993704082293,0.986184294187102
44.09376,0.598754819387838,0.94226020652084
44.28062,0.59659290459851,0.886810565722354
44.46748,0.591717096504938,0.826157037018881
44.65434,0.582995337744655,0.798785476432083
44.8412,0.581085842185876,0.826420590608788
45.02806,0.580773571472742,0.865806263772515
45.2149,0.588378242016505,0.91068783695432
45.40176,0.600444114493444,0.958995295266799
45.58862,0.610640460884351,0.985469300868399
45.77548,0.614151110668601,1.0125080581013
45.96234,0.625497988468161,1.05238403586548
46.1492,0.640954357818338,1.11234368050453
46.33606,0.65827125510527,1.17434626841517
46.52292,0.669063733961831,1.2229501863845
46.70978,0.661894836678062,1.26135792725701
46.89664,0.653362920987299,1.26091069369735
47.0835,0.645382947517296,1.23494945289377
47.27036,0.644614528187059,1.19332798440001
47.4572,0.645907494578919,1.18280570607493
47.64406,0.657114391680665,1.24174946513578
47.83092,0.667424149153851,1.33487728993789
48.01778,0.671862548308583,1.39369926097166
48.20464,0.672788525057006,1.42162370497799
48.3915,0.682161363789088,1.48318491152831
48.57836,0.702560405236179,1.54889054335658
48.76522,0.71951942948398,1.57470117045851
48.95208,0.724741841318736,1.59609336895815
49.13894,0.722481110413214,1.49949644560149
49.3258,0.710850592569275,1.43624973768652
49.51266,0.70645712707249,1.38523778482086
49.6995,0.694529247278718,1.31880859811015
49.88636,0.682011908756305,1.33830404413037
50.07322,0.669101954220644,1.38483857837431
50.26008,0.66419256480233,1.43431770811959
50.44694,0.660646328311061,1.48076852692077
50.6338,0.62152275450647,1.45404486685793
50.82066,0.640371926005783,1.39784323501255
51.00752,0.643696657357268,1.33120346068597
51.19438,0.625168145941364,1.32355326459407
51.38124,0.599748892227217,1.34072776762209
51.5681,0.567832924091526,1.33407876092546
51.75496,0.524759851345487,1.35197764769977
51.9418,0.480747231035008,1.41908491549435
52.12866,0.434687662412544,1.51419248958712
52.31552,0.448455230146054,1.62764408252564
52.50238,0.485227523860814,1.80755628390665
52.68924,0.586766036632227,2.24676606718264
52.8761,0.61843483133036,2.26972795494215
53.06296,0.635574826232056,2.33117869163012
53.24982,0.587957231027816,1.66298372995289
53.43668,0.583321763818568,1.50333221840261
53.62354,0.592130181133961,1.4872159201704
53.8104,0.629654750395102,1.73580690345579
53.99726,0.674752687903562,2.22780435639012
54.1841,0.657141537469349,2.04457687588648
54.37096,0.642386948902657,1.88416595315741
54.55782,0.64987930819171,1.95522042904813
54.74468,0.56818402769225,1.36346705698977
54.93154,0.627558421248544,2.00877352070633
55.1184,0.664183707723746,3.29883707068711
55.30526,0.741729178494756,5.24845043780401
55.49212,0.992002922229946,8.63743622687947
55.67898,1.21859973248611,12.2006033313755
55.86584,1.25512194049818,13.19127976482
56.0527,1.21254970058984,13.0415398223441
56.23956,1.10849349769611,8.10295782467336
56.4264,1.05381497032916,6.46449590600596
56.61326,0.729025355912063,3.6197617277511
56.80012,0.789092856727868,3.53525527324777
56.98698,0.792508662660713,4.10720393009438
57.17384,0.774459998202773,3.735943883133
57.3607,0.726714272768458,3.30770425038119
57.54756,0.752767490241571,3.45326683488529
57.73442,0.889770797981813,4.72342515034741
57.92128,1.12727247244914,7.33494539078254
58.10814,1.06489436356109,7.21515377494127
58.295,1.0554600361331,6.9183787518053
58.48186,0.751502175045456,6.79020827782409
58.6687,0.821519372775781,7.84120581299084
58.85556,0.969752309969322,9.39246344971849
59.04242,1.11033651809878,11.3966332147556
59.22928,1.28462917774454,14.0104895154964
59.41614,1.64101175757917,19.0589020596824
59.603,2.40749219912887,31.0242640833694
59.78986,4.12633828408509,60.673616608576
59.97672,4.56936207325414,69.2875365948967
60.16358,4.74902680206704,77.9450051480725
60.35044,6.3497865260952,122.037947094478
60.5373,4.04607082699111,62.2595570055834
60.72416,2.10821961833873,19.8896164653864
60.911,1.54678281492985,10.0372732066272
61.09786,1.3627604966044,7.5565412596245
61.28472,1.18701567591095,6.24702388156915
61.47158,1.09648208923242,6.76024736843383
61.65844,1.08785426436096,7.13043145713314
61.8453,0.968133346047096,5.58566553015625
62.03216,1.13569423926518,6.92093083719711
62.21902,1.27896082828974,9.51370910308964
62.40588,1.20990521204668,9.18664009770419
62.59274,0.963597495893585,5.31221603250684
62.7796,0.821053069307651,3.10532247148967
62.96646,0.786440693865059,2.70749590676875
63.1533,0.802622638458751,2.9336274694283
63.34016,0.843534195368858,5.73842777326917
63.52702,1.00313551666228,6.23935207826526
63.71388,1.10547491951596,6.41176090813653
63.90074,1.11411462357952,6.42208618252309
64.0876,1.31902545396518,8.14027948986548
64.27446,1.57717163786288,12.8727863091409
64.46132,1.64866449725889,15.6117265680835
64.64818,1.37528451177821,11.991311458939
64.83504,1.10456510201502,7.69512434551829
65.0219,1.12148408498841,6.882221158735
65.20876,0.974482148203485,4.84672418564159
65.3956,0.835007963168829,3.47365250857573
65.58246,0.695355144787507,3.35294764841667
65.76932,0.618014228082713,2.06049977937293
65.95618,0.53505006823391,2.66239374086484
66.14304,0.548091197452526,1.75038162014582
66.3299,0.584472120066299,2.03108602535865
66.51676,0.630372964728525,2.4989565873439
66.70362,0.614129864473107,2.69372834627215
66.89048,0.564894960991494,2.23244858947646
67.07734,0.535447736385968,1.89726302202878
67.2642,0.529399326055936,1.82465250180149
67.45106,0.48345832325282,1.61821865492098
67.6379,0.5057311830294,1.7206364818474
67.82476,0.517297053845828,1.83953914921052
68.01162,0.537117335356797,1.8644419119144
68.19848,0.574627248357276,2.36289229595719
68.38534,0.590238361800589,2.4903272958375
68.5722,0.598358781384365,2.51879197329818
68.75906,0.579372777270048,2.40318582880101
68.94592,0.564424492382217,2.39222322288725
69.13278,0.757335037692464,3.89631273589745
69.31964,0.93813518881129,6.06039195954869
69.5065,1.15786463713586,8.46035707886782
69.69336,1.50046102151355,13.9234521187496
69.8802,1.34593295079889,13.7811696870417
70.06706,0.718608407682111,4.30149681296116
70.25392,0.640854662336718,3.28610989855567
70.44078,0.58959323561087,2.48942763844594
70.62764,0.593304965829787,1.6962314294245
70.8145,0.587263216936586,1.52725002235992
71.00136,0.574147479863921,1.32201348946618
71.18822,0.5629686407857,1.25133832522468
71.37508,0.545846943531651,1.36560596294976
71.56194,0.517494475550996,1.4710089139928
71.7488,0.497166860245877,1.68299488267119
71.93566,0.473648610121203,1.84230450078553
72.1225,0.435655713259066,2.09120390644701
72.30936,0.405275695699629,2.37740678564628
72.49622,0.395800691416587,2.64560634963433
72.68308,0.413732046395737,2.97690851078723
72.86994,0.4790930492411,3.35696239574793
73.0568,0.569448691726136,3.7364599583758
73.24366,0.553571643799661,4.03678591709322
73.43052,0.440180263182182,4.35581098838154
73.61738,0.43807572331205,4.70363730002
73.80424,0.447894277260296,5.02930540824876
73.9911,0.481753729226036,5.55194504097974
74.17796,0.551640744235518,5.5960689615163
74.3648,0.900840865701024,7.3136541260975
74.38,1.63139638490251,16.6381111198451
74.54686,2.10119092656921,24.2833234154645
74.73372,1.6380141734956,17.4970649503644
74.92058,1.61902677074641,16.7093509308141
75.10746,1.82703441705031,22.8881647151847
75.29432,1.42383594237868,15.796376671879
75.48118,1.59771882441598,17.6534682482867
75.66804,1.40288559078004,13.9439443287297
75.8549,1.20533637422532,10.9871065118319
76.04176,1.16707656412448,10.1293082395481
76.22864,1.12491975747805,9.88204356724494
76.4155,1.15890218292085,10.2932634791433
76.60236,1.18490475887715,10.3371214739065
76.78922,1.26394956879262,11.3736461956442
76.97608,1.33578498603306,12.525850870967
77.16294,1.38927282199444,13.1811230990478
77.34982,1.46056821551146,14.3423584873678
77.53668,1.50097676652625,14.9659493385329
77.72354,1.52247542090507,15.3289897520336
77.9104,1.78382282835103,19.1943503244428
78.09726,1.84685032147541,20.8608607832296
78.28412,1.81290866683403,19.9674015654568
78.471,1.65722378437318,17.191447376689
78.65786,1.57668298770097,16.3889106717292
78.84472,1.42874074525417,14.3994495816198
79.03158,1.32789305865974,12.5982605602252
79.21844,1.22710584901519,10.7838213020589
79.4053,1.16249534382497,9.73942405106957
79.59218,1.12585019496255,9.27215641787741
79.77904,1.08939730727367,8.85617886470555
79.9659,1.01942112997404,8.15581618228616
80.15276,0.960223638638046,7.54989140043676
80.33962,0.919610690177808,7.0680061195073
80.52648,0.902320460667339,6.822798512252
80.71336,0.89924760081297,6.72152781125501
80.90022,0.919363539309138,6.82190391048148
81.08708,0.946064276711964,6.89757403404794
81.27394,0.960386648821466,7.03320432905459
81.4608,0.950025434679089,6.76457381784861
81.64766,0.943175093118968,6.63583893794961
81.83454,0.957287418313078,6.60864840406931
82.0214,0.991021956694458,6.65170151426217
82.20826,1.00230783398817,6.65115556164911
82.39512,0.985141326711539,6.49479828767258
82.58198,1.02268123838484,6.81064594370423
82.76884,1.04977230702374,7.00717420860798
82.95572,1.0326891393805,6.88056590775107
83.14258,1.06340774579143,7.1393763665529
83.32944,1.10580396473967,7.80909732870555
83.5163,1.05050141339475,7.38229397121979
83.70316,1.02918371705327,7.28781851031199
83.89002,1.01196317218706,6.80567283076405
84.0769,1.04604123039144,7.13700170691351
84.26376,0.993156688917867,6.40000456257536
84.45062,0.900184309145962,5.75384761383751
84.63748,0.940936268935342,5.85978706570901
84.82434,0.891764072375316,5.47523688039961
85.0112,0.81051421869497,4.92001424292352
85.19808,0.778449197429922,11.3871317716709
85.38494,0.960804132206437,13.4128962560641
85.5718,0.796032284397138,9.11513940088724
85.75866,0.844490587358358,5.21762378720449
85.94552,0.855334070316678,5.05043888082132
86.13238,0.86141150236732,5.0016647109525
86.31926,0.851674727609228,4.89624495578252
86.50612,0.858049370176066,4.95987790222815
86.69298,0.865870731384767,5.02938223370154
86.87984,0.881182875714899,5.1471207028091
87.0667,0.888957787311687,5.26595437969029
87.25356,0.917625299804431,5.56273631818282
87.44044,0.940466137807814,5.85237243691753
87.6273,0.950039788084853,5.96267194397281
87.81416,0.982591580492189,6.11186001175905
88.00102,1.06327590516912,6.80849999858301
88.18788,1.04173298916529,6.60232057030857
88.37474,1.06662929038147,6.74928805895796
88.56162,1.09179701888077,6.63899767126302
88.74848,1.11716922403912,6.81667662921761
88.93534,1.04742841891525,6.39589953755115
89.1222,0.944250069794908,5.93956701207271
89.30906,0.90307803504811,5.44361353006424
89.49592,0.837781461324805,4.92350778908428
89.6828,0.864851509477627,4.89756077665374
89.86966,0.81050484157748,4.79560059539783
90.05652,0.825208190681433,4.86869713763645
90.24338,0.819592366745406,4.98421362634147
90.43024,0.754769024039941,4.61192326664367
90.6171,0.765532873373211,4.78499660023514
90.80398,0.793765749030837,4.85287191125029
90.99084,0.884661728666486,4.92397536796947
91.1777,0.886829359776852,5.16350799444435
91.36456,0.990066107530582,5.78305703287952
91.55142,1.01175811010816,6.17553350060925
91.73828,1.09599005813019,6.32295913235039
91.92516,1.17886676593084,6.86444253830914
92.11202,1.23803361731827,8.12613398181009
92.29888,1.32852244106853,9.40208520524545
92.48574,1.38301905680973,9.79860960961762
92.6726,1.40921892348237,9.64807078906626
92.85946,1.49675910653128,10.3665115421743
93.04632,1.48498744743994,10.0220519808531
93.2332,1.47562302705879,9.7008166053935
93.42006,1.47652057198681,9.75367827355247
93.60692,1.51743607705422,10.0507893317485
93.79378,1.52578597073599,9.84642148929585
93.98064,1.53319866219897,13.6466543766353
94.1675,1.50880903405582,13.0364422247734
94.35438,1.5311120886993,14.7248520417975
94.54124,1.52212207309197,12.5103559167318
94.7281,1.50704355926085,9.10176999597049
94.91496,1.48533354673637,9.07465623874132
95.10182,1.50536539863686,9.43325145953654
95.28868,1.54428309111734,9.60270954391658
95.47556,1.60045227961923,10.1464922260195
95.66242,1.58203852985753,11.6381766184243
95.84928,1.51773732628632,10.9450852511999
96.03614,1.45221907952696,10.4955933945269
96.223,1.39847681748604,13.0376228250516
96.40986,1.6134153340837,18.4905132647963
96.59674,1.47933305835811,15.9856132878297
96.7836,1.36600511518168,11.0216865191494
96.97046,1.29882820068888,7.62322908370776
97.15732,1.21926421057802,6.2611924668069
97.34418,1.18687576179073,6.12510669499091
97.53104,1.16940026085373,6.18945930164328
97.71792,1.14370863835284,5.97181625568955
97.90478,1.22294665158476,6.70120911165244
98.09164,1.30546320189737,7.56764599115747
98.2785,1.3486139270232,8.27523751262753
98.46536,1.27803700626099,7.29837751023101
98.65222,1.22105248207663,6.64176133892482
98.8391,1.16917400557235,6.19439430104547
99.02596,1.13652484587078,5.85768786624491
99.21282,1.0707670092028,5.4089263637142
99.39968,1.00968717741404,4.92524346620864
99.58654,0.925948355877939,4.39567218519458
99.7734,0.873719416894893,3.9410686326205
99.96028,0.901932619625992,4.15414144607278
100.14714,0.889551291956875,4.20936596277508
100.334,0.88050596573203,5.47714296197265
100.52086,0.881304569279807,4.91187330283403
100.70772,0.846885208786204,3.83405433685856
100.89458,0.824467430402156,3.65911005452503
101.08146,0.800650880193177,3.56340184679174
101.26832,0.756216036129757,3.2883940451932
101.45518,0.687238291875178,3.0844738967834
101.64204,0.652256499703833,2.94990625377166
101.8289,0.627626208567004,2.85800287180969
102.01576,0.596079620096606,2.77048667205748
102.20264,0.57307316244814,2.65819728915438
102.3895,0.549562416908133,2.61733463519474
102.57636,0.547048431675405,2.52103505916017
102.76322,0.535311007762309,2.48998386963224
102.95008,0.51890722255762,2.3788813099085
103.13694,0.512045859528368,2.35450727886044
103.32382,0.512669393980359,2.24148722033151
103.51068,0.536290168757354,2.32870302778983
103.69754,0.545901064527933,2.28884819822537
103.8844,0.561276547768505,2.28297324915488
104.07126,0.564480283834348,2.29742024899561
104.25812,0.575880387610893,2.34610467650924
104.445,0.590611073889119,2.44423729039233
104.63186,0.604275838311073,2.48353567454646
104.81872,0.650616939189248,2.70710318205129
105.00558,0.724140874864598,3.4770984105089
105.19244,0.780291794055147,4.33416144574308
105.3793,0.667594694767478,2.82009113687304
105.56618,0.583957655200367,2.64642310066834
105.75304,0.566570938988745,2.59228181823492
105.9399,0.592654745285921,2.62375695045325
106.12676,0.581461755819268,2.47097736253603
106.31362,0.539135429197772,2.2185162031513
106.50048,0.511337710693181,2.03806270774794
106.68736,0.508344247694348,1.89224409874441
106.87422,0.503634203944235,1.8303351439567
107.06108,0.494560395930359,1.76891378275497
107.24794,0.488469498114598,1.72423974683706
107.4348,0.482977019979778,1.66871524810563
107.62166,0.456772768817541,1.70893657867262
107.80854,0.446806115886994,1.74311093315442
107.9954,0.462393086316722,1.77341957154412
108.18226,0.450378340761592,1.72011992498542
108.36912,0.442950154984714,1.67006120289869
108.55598,0.447393870853391,1.65069310312443
108.74284,0.445014492643372,1.57225081339764
108.92972,0.455313633271101,1.59043840738827
109.11658,0.453520836882573,1.56730075561154
109.30344,0.446345816606254,1.5109534539365
109.4903,0.449160754590865,1.46023860566536
109.67716,0.472309234424611,1.51239563803404
109.86402,0.467979853576859,1.50098550478335
110.0509,0.425014018726629,1.16901513010823
110.23776,0.456820091659707,1.3765053487124
110.42462,0.476256055095982,1.625837134723
110.61148,0.80064137084677,2.90039802280031
110.79834,0.798129868191027,2.90112950284606
110.9852,0.78172415290506,2.81362245018689
111.17208,0.623325503641264,2.88475470360651
111.35894,0.677338480918017,2.77310114641181
111.5458,0.827486912313155,2.15479245264092
111.56,0.763423774326677,2.38078921968924
111.72686,0.563854233602855,2.16213744130865
111.91372,0.633644450691915,2.02804382824103
112.10058,0.689868627063508,1.73997112814891
112.28746,0.712936305695402,1.5603171685662
112.47432,0.815969157712488,1.43393715901611
112.66118,0.716887753535247,1.33905662502472
112.84804,0.314024112833717,1.2487861425075
113.0349,0.305899864730694,1.22472204942866
113.22176,0.296876794026768,1.19976028095864
113.40864,0.281784619507308,1.20700099088937
113.5955,0.269585194559068,1.18983537011804
113.78236,0.26508252291516,1.159946999977
113.96922,0.271286344255033,1.20067058803812
114.15608,0.268947308439946,1.16484579766184
114.34294,0.260979434324235,1.11848955856327
114.52982,0.250694527463616,1.05890673505972
114.71668,0.253263959482211,1.02254021163267
114.90354,0.257659735604158,1.03180057659935
115.0904,0.266040215478439,1.06502044992651
115.27726,0.279102680551948,1.02868648697116
115.46412,0.279827057122709,0.970070261710084
115.651,0.278620376678509,0.915262887781467
115.83786,0.278575857302434,0.876632760284239
116.02472,0.289266905445737,0.845431571933309
116.21158,0.302467105846317,0.828558201656282
116.39844,0.313824600196331,0.861014552247751
116.5853,0.317712716962898,0.893625270685519
116.77218,0.312836991670777,0.974733225057745
116.95904,0.310937179459992,1.01931328209541
117.1459,0.310168894404708,1.04972905471103
117.33276,0.316856882309273,1.05559257873442
117.51962,0.683637133096837,0.535122976305829
117.70648,0.704189083218333,0.561441504833077
117.89336,0.743289841962513,0.620409037087384
118.08022,0.754545475876502,0.631312229844808
118.26708,0.762331945862527,0.64564199598954
118.45394,0.755087123606321,0.646858730208159
118.6408,0.702055700179653,0.624397653072492
118.82766,0.361574006179654,0.98746015455936
119.01454,0.389189616897174,1.03712296633554
119.2014,0.399243252710981,1.05187734398764
119.38826,0.397172015725223,1.07372185355811
119.57512,0.390374343032884,1.06897187348592
119.76198,0.366681058281062,1.02619010371265
119.94884,0.359261588283722,1.07545790934029
120.13572,0.361246997751774,1.11210459239314
120.32258,0.362329155944205,1.12312033002885
120.50944,0.347741546117651,1.08979224012884
120.6963,0.371190564528437,1.14325361134814
120.88316,0.359835218022415,1.15807606674071
121.07002,0.336351646992833,1.11725487118719
121.2569,0.303982603350066,1.02472588696643
121.44376,0.286817869994227,1.00543990369474
121.63062,0.28362549667475,1.02342860561535
121.81748,0.276005617971535,1.01528128796162
122.00434,0.27364058851561,1.03191153553979
122.1912,0.266548892140865,1.06097237110193
122.37808,0.258453513547039,1.08179160897114
122.56494,0.251137492039138,1.12332868225946
122.7518,0.259300280129009,1.18709190618007
122.93866,0.299261756610618,1.2970635444131
123.12552,0.306931233481025,1.33611508378559
123.31238,0.302670771414152,1.30844104882162
123.49926,0.306500171723992,1.3487070531825
123.68612,0.304422628874973,1.3757960778837
