-0.118597, 0.837010, -0.059177, 0
-0.117714, 0.837010, -0.059482, 9.343156e-04
-0.116830, 0.837010, -0.059786, 1.868631e-03
-0.115947, 0.837010, -0.060090, 2.802947e-03
-0.115064, 0.837010, -0.060394, 3.737262e-03
-0.114180, 0.837010, -0.060698, 4.671578e-03
-0.113297, 0.837010, -0.061002, 5.605894e-03
-0.112413, 0.837010, -0.061307, 6.540209e-03
-0.111530, 0.837010, -0.061611, 7.474525e-03
-0.110646, 0.837010, -0.061915, 8.408840e-03
-0.109763, 0.837010, -0.062219, 9.343156e-03
-0.108880, 0.837010, -0.062523, 1.027747e-02
-0.107996, 0.837010, -0.062827, 1.121179e-02
-0.107113, 0.837010, -0.063132, 1.214610e-02
-0.106229, 0.837010, -0.063436, 1.308042e-02
-0.105346, 0.837010, -0.063740, 1.401473e-02
-0.104463, 0.837010, -0.064044, 1.494905e-02
-0.103579, 0.837010, -0.064348, 1.588337e-02
-0.102696, 0.837010, -0.064652, 1.681768e-02
-0.101812, 0.837010, -0.064957, 1.775200e-02
-0.100929, 0.837010, -0.065261, 1.868631e-02
-0.100045, 0.837010, -0.065565, 1.962063e-02
-0.099162, 0.837010, -0.065869, 2.055494e-02
-0.098279, 0.837010, -0.066173, 2.148926e-02
-0.097395, 0.837010, -0.066477, 2.242357e-02
-0.096512, 0.837010, -0.066782, 2.335789e-02
-0.095628, 0.837010, -0.067086, 2.429221e-02
-0.094745, 0.837010, -0.067390, 2.522652e-02
-0.093862, 0.837010, -0.067694, 2.616084e-02
-0.092978, 0.837010, -0.067998, 2.709515e-02
-0.092095, 0.837010, -0.068303, 2.802947e-02
-0.091211, 0.837010, -0.068607, 2.896378e-02
-0.090328, 0.837010, -0.068911, 2.989810e-02
-0.089444, 0.837010, -0.069215, 3.083242e-02
-0.088561, 0.837010, -0.069519, 3.176673e-02
-0.087678, 0.837010, -0.069823, 3.270105e-02
-0.086794, 0.837010, -0.070128, 3.363536e-02
-0.085911, 0.837010, -0.070432, 3.456968e-02
-0.085027, 0.837010, -0.070736, 3.550399e-02
-0.084144, 0.837010, -0.071040, 3.643831e-02
-0.083261, 0.837010, -0.071344, 3.737262e-02
-0.082377, 0.837010, -0.071648, 3.830694e-02
-0.081494, 0.837010, -0.071953, 3.924126e-02
-0.080610, 0.837010, -0.072257, 4.017557e-02
-0.079727, 0.837010, -0.072561, 4.110989e-02
-0.078843, 0.837010, -0.072865, 4.204420e-02
-0.077960, 0.837010, -0.073169, 4.297852e-02
-0.077077, 0.837010, -0.073473, 4.391283e-02
-0.076193, 0.837010, -0.073778, 4.484715e-02
-0.075310, 0.837010, -0.074082, 4.578146e-02
-0.074426, 0.837010, -0.074386, 4.671578e-02
-0.073543, 0.837010, -0.074690, 4.765010e-02
-0.072660, 0.837010, -0.074994, 4.858441e-02
-0.071776, 0.837010, -0.075298, 4.951873e-02
-0.070893, 0.837010, -0.075603, 5.045304e-02
-0.070009, 0.837010, -0.075907, 5.138736e-02
-0.069126, 0.837010, -0.076211, 5.232167e-02
-0.068242, 0.837010, -0.076515, 5.325599e-02
-0.067359, 0.837010, -0.076819, 5.419031e-02
