-0.113215, 0.985860, -0.069804, 0
-0.112308, 0.985860, -0.070030, 9.343108e-04
-0.111402, 0.985860, -0.070256, 1.868622e-03
-0.110495, 0.985860, -0.070482, 2.802932e-03
-0.109589, 0.985860, -0.070708, 3.737243e-03
-0.108682, 0.985860, -0.070934, 4.671554e-03
-0.107776, 0.985860, -0.071160, 5.605865e-03
-0.106869, 0.985860, -0.071386, 6.540176e-03
-0.105963, 0.985860, -0.071612, 7.474486e-03
-0.105056, 0.985860, -0.071838, 8.408797e-03
-0.104149, 0.985860, -0.072064, 9.343108e-03
-0.103243, 0.985860, -0.072290, 1.027742e-02
-0.102336, 0.985860, -0.072516, 1.121173e-02
-0.101430, 0.985860, -0.072742, 1.214604e-02
-0.100523, 0.985860, -0.072968, 1.308035e-02
-0.099617, 0.985860, -0.073194, 1.401466e-02
-0.098710, 0.985860, -0.073420, 1.494897e-02
-0.097804, 0.985860, -0.073647, 1.588328e-02
-0.096897, 0.985860, -0.073873, 1.681759e-02
-0.095990, 0.985860, -0.074099, 1.775191e-02
-0.095084, 0.985860, -0.074325, 1.868622e-02
-0.094177, 0.985860, -0.074551, 1.962053e-02
-0.093271, 0.985860, -0.074777, 2.055484e-02
-0.092364, 0.985860, -0.075003, 2.148915e-02
-0.091458, 0.985860, -0.075229, 2.242346e-02
-0.090551, 0.985860, -0.075455, 2.335777e-02
-0.089644, 0.985860, -0.075681, 2.429208e-02
-0.088738, 0.985860, -0.075907, 2.522639e-02
-0.087831, 0.985860, -0.076133, 2.616070e-02
-0.086925, 0.985860, -0.076359, 2.709501e-02
-0.086018, 0.985860, -0.076585, 2.802932e-02
-0.085112, 0.985860, -0.076811, 2.896363e-02
-0.084205, 0.985860, -0.077037, 2.989795e-02
-0.083299, 0.985860, -0.077263, 3.083226e-02
-0.082392, 0.985860, -0.077489, 3.176657e-02
-0.081485, 0.985860, -0.077715, 3.270088e-02
-0.080579, 0.985860, -0.077941, 3.363519e-02
-0.079672, 0.985860, -0.078167, 3.456950e-02
-0.078766, 0.985860, -0.078393, 3.550381e-02
-0.077859, 0.985860, -0.078619, 3.643812e-02
-0.076953, 0.985860, -0.078845, 3.737243e-02
-0.076046, 0.985860, -0.079071, 3.830674e-02
-0.075140, 0.985860, -0.079297, 3.924105e-02
-0.074233, 0.985860, -0.079523, 4.017536e-02
-0.073326, 0.985860, -0.079749, 4.110967e-02
-0.072420, 0.985860, -0.079975, 4.204399e-02
-0.071513, 0.985860, -0.080201, 4.297830e-02
-0.070607, 0.985860, -0.080427, 4.391261e-02
-0.069700, 0.985860, -0.080653, 4.484692e-02
-0.068794, 0.985860, -0.080879, 4.578123e-02
-0.067887, 0.985860, -0.081106, 4.671554e-02
-0.066981, 0.985860, -0.081332, 4.764985e-02
-0.066074, 0.985860, -0.081558, 4.858416e-02
-0.065167, 0.985860, -0.081784, 4.951847e-02
-0.064261, 0.985860, -0.082010, 5.045278e-02
-0.063354, 0.985860, -0.082236, 5.138709e-02
-0.062448, 0.985860, -0.082462, 5.232140e-02
-0.061541, 0.985860, -0.082688, 5.325572e-02
-0.060635, 0.985860, -0.082914, 5.419003e-02
-0.059728, 0.985860, -0.083140, 5.512434e-02
-0.058822, 0.985860, -0.083366, 5.605865e-02
-0.057915, 0.985860, -0.083592, 5.699296e-02
-0.057008, 0.985860, -0.083818, 5.792727e-02
-0.056102, 0.985860, -0.084044, 5.886158e-02
-0.055195, 0.985860, -0.084270, 5.979589e-02
-0.054289, 0.985860, -0.084496, 6.073020e-02
