-0.099457, 0.983110, -0.089575, 0
-0.098525, 0.983110, -0.089640, 9.343112e-04
-0.097593, 0.983110, -0.089705, 1.868622e-03
-0.096661, 0.983110, -0.089770, 2.802934e-03
-0.095729, 0.983110, -0.089836, 3.737245e-03
-0.094797, 0.983110, -0.089901, 4.671556e-03
-0.093865, 0.983110, -0.089966, 5.605867e-03
-0.092932, 0.983110, -0.090031, 6.540179e-03
-0.092000, 0.983110, -0.090096, 7.474490e-03
-0.091068, 0.983110, -0.090162, 8.408801e-03
-0.090136, 0.983110, -0.090227, 9.343112e-03
-0.089204, 0.983110, -0.090292, 1.027742e-02
-0.088272, 0.983110, -0.090357, 1.121173e-02
-0.087340, 0.983110, -0.090422, 1.214605e-02
-0.086408, 0.983110, -0.090487, 1.308036e-02
-0.085476, 0.983110, -0.090553, 1.401467e-02
-0.084544, 0.983110, -0.090618, 1.494898e-02
-0.083612, 0.983110, -0.090683, 1.588329e-02
-0.082680, 0.983110, -0.090748, 1.681760e-02
-0.081748, 0.983110, -0.090813, 1.775191e-02
-0.080816, 0.983110, -0.090878, 1.868622e-02
-0.079884, 0.983110, -0.090944, 1.962054e-02
-0.078952, 0.983110, -0.091009, 2.055485e-02
-0.078020, 0.983110, -0.091074, 2.148916e-02
-0.077088, 0.983110, -0.091139, 2.242347e-02
-0.076156, 0.983110, -0.091204, 2.335778e-02
-0.075224, 0.983110, -0.091270, 2.429209e-02
-0.074292, 0.983110, -0.091335, 2.522640e-02
-0.073360, 0.983110, -0.091400, 2.616071e-02
-0.072428, 0.983110, -0.091465, 2.709503e-02
-0.071496, 0.983110, -0.091530, 2.802934e-02
-0.070564, 0.983110, -0.091595, 2.896365e-02
-0.069632, 0.983110, -0.091661, 2.989796e-02
-0.068700, 0.983110, -0.091726, 3.083227e-02
-0.067768, 0.983110, -0.091791, 3.176658e-02
-0.066836, 0.983110, -0.091856, 3.270089e-02
-0.065903, 0.983110, -0.091921, 3.363520e-02
-0.064971, 0.983110, -0.091986, 3.456952e-02
-0.064039, 0.983110, -0.092052, 3.550383e-02
-0.063107, 0.983110, -0.092117, 3.643814e-02
-0.062175, 0.983110, -0.092182, 3.737245e-02
-0.061243, 0.983110, -0.092247, 3.830676e-02
-0.060311, 0.983110, -0.092312, 3.924107e-02
-0.059379, 0.983110, -0.092378, 4.017538e-02
-0.058447, 0.983110, -0.092443, 4.110969e-02
-0.057515, 0.983110, -0.092508, 4.204401e-02
-0.056583, 0.983110, -0.092573, 4.297832e-02
-0.055651, 0.983110, -0.092638, 4.391263e-02
-0.054719, 0.983110, -0.092703, 4.484694e-02
-0.053787, 0.983110, -0.092769, 4.578125e-02
-0.052855, 0.983110, -0.092834, 4.671556e-02
-0.051923, 0.983110, -0.092899, 4.764987e-02
-0.050991, 0.983110, -0.092964, 4.858418e-02
-0.050059, 0.983110, -0.093029, 4.951849e-02
-0.049127, 0.983110, -0.093094, 5.045281e-02
-0.048195, 0.983110, -0.093160, 5.138712e-02
-0.047263, 0.983110, -0.093225, 5.232143e-02
-0.046331, 0.983110, -0.093290, 5.325574e-02
-0.045399, 0.983110, -0.093355, 5.419005e-02
-0.044467, 0.983110, -0.093420, 5.512436e-02
-0.043535, 0.983110, -0.093485, 5.605867e-02
-0.042603, 0.983110, -0.093551, 5.699298e-02
-0.041671, 0.983110, -0.093616, 5.792730e-02
-0.040739, 0.983110, -0.093681, 5.886161e-02
-0.039806, 0.983110, -0.093746, 5.979592e-02
-0.038874, 0.983110, -0.093811, 6.073023e-02
-0.037942, 0.983110, -0.093877, 6.166454e-02
-0.037010, 0.983110, -0.093942, 6.259885e-02
-0.036078, 0.983110, -0.094007, 6.353316e-02
-0.035146, 0.983110, -0.094072, 6.446747e-02
-0.034214, 0.983110, -0.094137, 6.540179e-02
-0.033282, 0.983110, -0.094202, 6.633610e-02
-0.032350, 0.983110, -0.094268, 6.727041e-02
-0.031418, 0.983110, -0.094333, 6.820472e-02
-0.030486, 0.983110, -0.094398, 6.913903e-02
-0.029554, 0.983110, -0.094463, 7.007334e-02
-0.028622, 0.983110, -0.094528, 7.100765e-02
-0.027690, 0.983110, -0.094593, 7.194196e-02
-0.026758, 0.983110, -0.094659, 7.287628e-02
-0.025826, 0.983110, -0.094724, 7.381059e-02
-0.024894, 0.983110, -0.094789, 7.474490e-02
-0.023962, 0.983110, -0.094854, 7.567921e-02
-0.023030, 0.983110, -0.094919, 7.661352e-02
-0.022098, 0.983110, -0.094985, 7.754783e-02
-0.021166, 0.983110, -0.095050, 7.848214e-02
-0.020234, 0.983110, -0.095115, 7.941645e-02
-0.019302, 0.983110, -0.095180, 8.035077e-02
