-0.106744, 0.983110, -0.080540, 0
-0.105821, 0.983110, -0.080686, 9.343165e-04
-0.104898, 0.983110, -0.080832, 1.868633e-03
-0.103975, 0.983110, -0.080978, 2.802949e-03
-0.103053, 0.983110, -0.081124, 3.737266e-03
-0.102130, 0.983110, -0.081270, 4.671582e-03
-0.101207, 0.983110, -0.081417, 5.605899e-03
-0.100284, 0.983110, -0.081563, 6.540215e-03
-0.099361, 0.983110, -0.081709, 7.474532e-03
-0.098439, 0.983110, -0.081855, 8.408848e-03
-0.097516, 0.983110, -0.082001, 9.343165e-03
-0.096593, 0.983110, -0.082147, 1.027748e-02
-0.095670, 0.983110, -0.082294, 1.121180e-02
-0.094747, 0.983110, -0.082440, 1.214611e-02
-0.093825, 0.983110, -0.082586, 1.308043e-02
-0.092902, 0.983110, -0.082732, 1.401475e-02
-0.091979, 0.983110, -0.082878, 1.494906e-02
-0.091056, 0.983110, -0.083024, 1.588338e-02
-0.090133, 0.983110, -0.083170, 1.681770e-02
-0.089210, 0.983110, -0.083317, 1.775201e-02
-0.088288, 0.983110, -0.083463, 1.868633e-02
-0.087365, 0.983110, -0.083609, 1.962065e-02
-0.086442, 0.983110, -0.083755, 2.055496e-02
-0.085519, 0.983110, -0.083901, 2.148928e-02
-0.084596, 0.983110, -0.084047, 2.242360e-02
-0.083674, 0.983110, -0.084194, 2.335791e-02
-0.082751, 0.983110, -0.084340, 2.429223e-02
-0.081828, 0.983110, -0.084486, 2.522655e-02
-0.080905, 0.983110, -0.084632, 2.616086e-02
-0.079982, 0.983110, -0.084778, 2.709518e-02
-0.079059, 0.983110, -0.084924, 2.802949e-02
-0.078137, 0.983110, -0.085071, 2.896381e-02
-0.077214, 0.983110, -0.085217, 2.989813e-02
-0.076291, 0.983110, -0.085363, 3.083244e-02
-0.075368, 0.983110, -0.085509, 3.176676e-02
-0.074445, 0.983110, -0.085655, 3.270108e-02
-0.073523, 0.983110, -0.085801, 3.363539e-02
-0.072600, 0.983110, -0.085947, 3.456971e-02
-0.071677, 0.983110, -0.086094, 3.550403e-02
-0.070754, 0.983110, -0.086240, 3.643834e-02
-0.069831, 0.983110, -0.086386, 3.737266e-02
-0.068909, 0.983110, -0.086532, 3.830698e-02
-0.067986, 0.983110, -0.086678, 3.924129e-02
-0.067063, 0.983110, -0.086824, 4.017561e-02
-0.066140, 0.983110, -0.086971, 4.110993e-02
-0.065217, 0.983110, -0.087117, 4.204424e-02
-0.064294, 0.983110, -0.087263, 4.297856e-02
-0.063372, 0.983110, -0.087409, 4.391288e-02
-0.062449, 0.983110, -0.087555, 4.484719e-02
-0.061526, 0.983110, -0.087701, 4.578151e-02
-0.060603, 0.983110, -0.087847, 4.671582e-02
-0.059680, 0.983110, -0.087994, 4.765014e-02
-0.058758, 0.983110, -0.088140, 4.858446e-02
-0.057835, 0.983110, -0.088286, 4.951877e-02
-0.056912, 0.983110, -0.088432, 5.045309e-02
